0.0,2.5
1.0,2.529422160897942
2.0,2.558662924390087
3.0,2.587542011445965
4.0,2.615881372890606
5.0,2.643506287136909
6.0,2.67024643740233
7.0,2.695936961768481
8.0,2.720419469609678
9.0,2.743543018123819
10.0,2.765165042944955
11.0,2.785152237100012
12.0,2.803381372890606
13.0,2.819740061632785
14.0,2.834127446570638
15.0,2.846454824691732
16.0,2.856646193610683
17.0,2.864638720149129
18.0,2.870383127723177
19.0,2.873844000149923
20.0,2.875
21.0,2.873844000149923
22.0,2.870383127723177
23.0,2.864638720149129
24.0,2.856646193610683
25.0,2.846454824691732
26.0,2.834127446570638
27.0,2.819740061632785
28.0,2.803381372890606
29.0,2.785152237100012
30.0,2.765165042944955
31.0,2.743543018123819
32.0,2.720419469609678
33.0,2.695936961768481
34.0,2.67024643740233
35.0,2.643506287136909
36.0,2.615881372890606
37.0,2.587542011445965
38.0,2.558662924390087
39.0,2.529422160897942
40.0,2.5
41.0,2.470577839102059
42.0,2.441337075609914
43.0,2.412457988554036
44.0,2.384118627109395
45.0,2.356493712863091
46.0,2.32975356259767
47.0,2.30406303823152
48.0,2.279580530390323
49.0,2.256456981876181
50.0,2.234834957055045
51.0,2.214847762899989
52.0,2.196618627109395
53.0,2.180259938367216
54.0,2.165872553429362
55.0,2.153545175308268
56.0,2.143353806389318
57.0,2.135361279850872
58.0,2.129616872276824
59.0,2.126155999850077
60.0,2.125
61.0,2.126155999850077
62.0,2.129616872276823
63.0,2.135361279850871
64.0,2.143353806389318
65.0,2.153545175308268
66.0,2.165872553429362
67.0,2.180259938367216
68.0,2.196618627109395
69.0,2.214847762899989
70.0,2.234834957055045
71.0,2.256456981876181
72.0,2.279580530390323
73.0,2.304063038231519
74.0,2.32975356259767
75.0,2.356493712863091
76.0,2.384118627109395
77.0,2.412457988554036
78.0,2.441337075609914
79.0,2.470577839102058
80.0,2.5
81.0,2.529422160897942
82.0,2.558662924390086
83.0,2.587542011445965
84.0,2.615881372890606
85.0,2.643506287136909
86.0,2.67024643740233
87.0,2.695936961768481
88.0,2.720419469609678
89.0,2.743543018123819
90.0,2.765165042944955
91.0,2.785152237100011
92.0,2.803381372890605
93.0,2.819740061632785
94.0,2.834127446570638
95.0,2.846454824691732
96.0,2.856646193610683
97.0,2.864638720149129
98.0,2.870383127723177
99.0,2.873844000149923
100.0,2.875
101.0,2.873844000149923
102.0,2.870383127723177
103.0,2.864638720149129
104.0,2.856646193610683
105.0,2.846454824691732
106.0,2.834127446570639
107.0,2.819740061632785
