b0_m,l_b0,shape_func,energy_density_Jm3,radial_pressure_Pa,transverse_tension_Pa,energy_violation
1.0,-5.7,0.17279947800812526,-4.2934551769618795e+39,-4.2934551769618795e+39,4.2934551769618795e+39,0.0
1.0,-5.6,0.1757906384836575,-4.598542477476833e+39,-4.598542477476833e+39,4.598542477476833e+39,0.0
1.0,-5.5,0.17888543819998318,-4.931024780003761e+39,-4.931024780003761e+39,4.931024780003761e+39,0.0
1.0,-5.4,0.18208926018230742,-5.293885623626272e+39,-5.293885623626272e+39,5.293885623626272e+39,0.0
1.0,-5.3,0.18540785919782468,-5.69049159053265e+39,-5.69049159053265e+39,5.69049159053265e+39,0.0
1.0,-5.2,0.18884739365012448,-6.12464907316329e+39,-6.12464907316329e+39,6.12464907316329e+39,0.0
1.0,-5.1,0.19241446072101123,-6.600670596067884e+39,-6.600670596067884e+39,6.600670596067884e+39,0.0
1.0,-5.0,0.19611613513818404,-7.123452495151514e+39,-7.123452495151514e+39,7.123452495151514e+39,0.0
1.0,-4.9,0.19996001199600139,-7.69856613407803e+39,-7.69856613407803e+39,7.69856613407803e+39,0.0
1.0,-4.8,0.20395425411200108,-8.33236530131842e+39,-8.33236530131842e+39,8.33236530131842e+39,0.0
1.0,-4.7,0.20810764446485858,-9.032113003352017e+39,-9.032113003352017e+39,9.032113003352017e+39,0.0
1.0,-4.6,0.2124296443310437,-9.80613157737464e+39,-9.80613157737464e+39,9.80613157737464e+39,0.0
1.0,-4.5,0.21693045781865616,-1.066398092561367e+40,-1.066398092561367e+40,1.066398092561367e+40,0.0
1.0,-4.4,0.22162110358896814,-1.1616670767835209e+40,-1.1616670767835209e+40,1.1616670767835209e+40,0.0
1.0,-4.3,0.2265134946602783,-1.2676914176357096e+40,-1.2676914176357096e+40,1.2676914176357096e+40,0.0
1.0,-4.2,0.23162052730603971,-1.3859431372844933e+40,-1.3859431372844933e+40,1.3859431372844933e+40,0.0
1.0,-4.1,0.23695618019100725,-1.5181314923867048e+40,-1.5181314923867048e+40,1.5181314923867048e+40,0.0
1.0,-4.0,0.24253562503633297,-1.666247019627136e+40,-1.666247019627136e+40,1.666247019627136e+40,0.0
1.0,-3.9,0.24837535026770383,-1.8326148384510757e+40,-1.8326148384510757e+40,1.8326148384510757e+40,0.0
1.0,-3.8,0.2544932992796438,-2.019959380923994e+40,-2.019959380923994e+40,2.019959380923994e+40,0.0
1.0,-3.7,0.26090902514277464,-2.231483278299479e+40,-2.231483278299479e+40,2.231483278299479e+40,0.0
1.0,-3.6,0.2676438637860946,-2.4709638502159373e+40,-2.4709638502159373e+40,2.4709638502159373e+40,0.0
1.0,-3.5,0.27472112789737807,-2.7428715623908423e+40,-2.7428715623908423e+40,2.7428715623908423e+40,0.0
1.0,-3.4,0.28216632399155017,-3.0525160038962174e+40,-3.0525160038962174e+40,3.0525160038962174e+40,0.0
1.0,-3.3,0.2900073952828708,-3.4062264666949305e+40,-3.4062264666949305e+40,3.4062264666949305e+40,0.0
1.0,-3.2,0.2982749931359468,-3.811576194832275e+40,-3.811576194832275e+40,3.811576194832275e+40,0.0
1.0,-3.1,0.3070027799227583,-4.277661948850934e+40,-4.277661948850934e+40,4.277661948850934e+40,0.0
1.0,-3.0,0.31622776601683794,-4.8154538867224234e+40,-4.8154538867224234e+40,4.8154538867224234e+40,0.0
1.0,-2.9,0.3259906833194042,-5.438235136295891e+40,-5.438235136295891e+40,5.438235136295891e+40,0.0
1.0,-2.8,0.3363363969981562,-6.162156137674318e+40,-6.162156137674318e+40,6.162156137674318e+40,0.0
1.0,-2.7,0.34731435582359393,-7.006936266495191e+40,-7.006936266495191e+40,7.006936266495191e+40,0.0
1.0,-2.6,0.358979079308869,-7.996754913384827e+40,-7.996754913384827e+40,7.996754913384827e+40,0.0
1.0,-2.5,0.3713906763541037,-9.161386704822682e+40,-9.161386704822682e+40,9.161386704822682e+40,0.0
1.0,-2.4,0.3846153846153846,-1.0537651620046617e+41,-1.0537651620046617e+41,1.0537651620046617e+41,0.0
1.0,-2.3,0.39872611141445,-1.2171271144098879e+41,-1.2171271144098879e+41,1.2171271144098879e+41,0.0
1.0,-2.2,0.413802944301184,-1.411924694690145e+41,-1.411924694690145e+41,1.411924694690145e+41,0.0
1.0,-2.1,0.42993358039234775,-1.6452909094619816e+41,-1.6452909094619816e+41,1.6452909094619816e+41,0.0
1.0,-2.0,0.4472135954999579,-1.9261815546889693e+41,-1.9261815546889693e+41,1.9261815546889693e+41,0.0
1.0,-1.9,0.46574643283262235,-2.2658720252221778e+41,-2.2658720252221778e+41,2.2658720252221778e+41,0.0
1.0,-1.8,0.4856429311786321,-2.6785855101473066e+41,-2.6785855101473066e+41,2.6785855101473066e+41,0.0
1.0,-1.7,0.5070201265633938,-3.1822773354143996e+41,-3.1822773354143996e+41,3.1822773354143996e+41,0.0
1.0,-1.6,0.5299989400031799,-3.7995943431404033e+41,-3.7995943431404033e+41,3.7995943431404033e+41,0.0
1.0,-1.5,0.5547001962252291,-4.5590095968969685e+41,-4.5590095968969685e+41,4.5590095968969685e+41,0.0
1.0,-1.4,0.5812381937190965,-5.496089626007148e+41,-5.496089626007148e+41,5.496089626007148e+41,0.0
1.0,-1.3,0.6097107608496923,-6.654764150194747e+41,-6.654764150194747e+41,6.654764150194747e+41,0.0
1.0,-1.2,0.6401843996644799,-8.088306044615733e+41,-8.088306044615733e+41,8.088306044615733e+41,0.0
1.0,-1.1,0.6726727939963124,-9.859449820278909e+41,-9.859449820278909e+41,9.859449820278909e+41,0.0
1.0,-1.0,0.7071067811865475,-1.2038634716806058e+42,-1.2038634716806058e+42,1.2038634716806058e+42,0.0
1.0,-0.9,0.7432941462471663,-1.469873900895096e+42,-1.469873900895096e+42,1.469873900895096e+42,0.0
1.0,-0.8,0.7808688094430303,-1.790397786556522e+42,-1.790397786556522e+42,1.790397786556522e+42,0.0
1.0,-0.7,0.8192319205190405,-2.1690256685385445e+42,-2.1690256685385445e+42,2.1690256685385445e+42,0.0
1.0,-0.6,0.8574929257125443,-2.6035109681674e+42,-2.6035109681674e+42,2.6035109681674e+42,0.0
1.0,-0.5,0.8944271909999159,-3.0818904875023506e+42,-3.0818904875023506e+42,3.0818904875023506e+42,0.0
1.0,-0.4,0.9284766908852592,-3.5786666815713597e+42,-3.5786666815713597e+42,3.5786666815713597e+42,0.0
1.0,-0.3,0.9578262852211513,-4.053071194951959e+42,-4.053071194951959e+42,4.053071194951959e+42,0.0
1.0,-0.2,0.9805806756909201,-4.4521578094696945e+42,-4.4521578094696945e+42,4.4521578094696945e+42,0.0
1.0,-0.1,0.9950371902099893,-4.720570421255193e+42,-4.720570421255193e+42,4.720570421255193e+42,0.0
1.0,0.0,1.0,-4.815453886722423e+42,-4.815453886722423e+42,4.815453886722423e+42,0.0
1.0,0.1,0.9950371902099893,-4.720570421255193e+42,-4.720570421255193e+42,4.720570421255193e+42,0.0
1.0,0.2,0.9805806756909201,-4.4521578094696945e+42,-4.4521578094696945e+42,4.4521578094696945e+42,0.0
1.0,0.3,0.9578262852211513,-4.053071194951959e+42,-4.053071194951959e+42,4.053071194951959e+42,0.0
1.0,0.4,0.9284766908852592,-3.5786666815713597e+42,-3.5786666815713597e+42,3.5786666815713597e+42,0.0
1.0,0.5,0.8944271909999159,-3.0818904875023506e+42,-3.0818904875023506e+42,3.0818904875023506e+42,0.0
1.0,0.6,0.8574929257125443,-2.6035109681674e+42,-2.6035109681674e+42,2.6035109681674e+42,0.0
1.0,0.7,0.8192319205190405,-2.1690256685385445e+42,-2.1690256685385445e+42,2.1690256685385445e+42,0.0
1.0,0.8,0.7808688094430303,-1.790397786556522e+42,-1.790397786556522e+42,1.790397786556522e+42,0.0
1.0,0.9,0.7432941462471663,-1.469873900895096e+42,-1.469873900895096e+42,1.469873900895096e+42,0.0
1.0,1.0,0.7071067811865475,-1.2038634716806058e+42,-1.2038634716806058e+42,1.2038634716806058e+42,0.0
1.0,1.1,0.6726727939963124,-9.859449820278909e+41,-9.859449820278909e+41,9.859449820278909e+41,0.0
1.0,1.2,0.6401843996644799,-8.088306044615733e+41,-8.088306044615733e+41,8.088306044615733e+41,0.0
1.0,1.3,0.6097107608496923,-6.654764150194747e+41,-6.654764150194747e+41,6.654764150194747e+41,0.0
1.0,1.4,0.5812381937190965,-5.496089626007148e+41,-5.496089626007148e+41,5.496089626007148e+41,0.0
1.0,1.5,0.5547001962252291,-4.5590095968969685e+41,-4.5590095968969685e+41,4.5590095968969685e+41,0.0
1.0,1.6,0.5299989400031799,-3.7995943431404033e+41,-3.7995943431404033e+41,3.7995943431404033e+41,0.0
1.0,1.7,0.5070201265633938,-3.1822773354143996e+41,-3.1822773354143996e+41,3.1822773354143996e+41,0.0
1.0,1.8,0.4856429311786321,-2.6785855101473066e+41,-2.6785855101473066e+41,2.6785855101473066e+41,0.0
1.0,1.9,0.46574643283262235,-2.2658720252221778e+41,-2.2658720252221778e+41,2.2658720252221778e+41,0.0
1.0,2.0,0.4472135954999579,-1.9261815546889693e+41,-1.9261815546889693e+41,1.9261815546889693e+41,0.0
1.0,2.1,0.42993358039234775,-1.6452909094619816e+41,-1.6452909094619816e+41,1.6452909094619816e+41,0.0
1.0,2.2,0.413802944301184,-1.411924694690145e+41,-1.411924694690145e+41,1.411924694690145e+41,0.0
1.0,2.3,0.39872611141445,-1.2171271144098879e+41,-1.2171271144098879e+41,1.2171271144098879e+41,0.0
1.0,2.4,0.3846153846153846,-1.0537651620046617e+41,-1.0537651620046617e+41,1.0537651620046617e+41,0.0
1.0,2.5,0.3713906763541037,-9.161386704822682e+40,-9.161386704822682e+40,9.161386704822682e+40,0.0
1.0,2.6,0.358979079308869,-7.996754913384827e+40,-7.996754913384827e+40,7.996754913384827e+40,0.0
1.0,2.7,0.34731435582359393,-7.006936266495191e+40,-7.006936266495191e+40,7.006936266495191e+40,0.0
1.0,2.8,0.3363363969981562,-6.162156137674318e+40,-6.162156137674318e+40,6.162156137674318e+40,0.0
1.0,2.9,0.3259906833194042,-5.438235136295891e+40,-5.438235136295891e+40,5.438235136295891e+40,0.0
1.0,3.0,0.31622776601683794,-4.8154538867224234e+40,-4.8154538867224234e+40,4.8154538867224234e+40,0.0
1.0,3.1,0.3070027799227583,-4.277661948850934e+40,-4.277661948850934e+40,4.277661948850934e+40,0.0
1.0,3.2,0.2982749931359468,-3.811576194832275e+40,-3.811576194832275e+40,3.811576194832275e+40,0.0
1.0,3.3,0.2900073952828708,-3.4062264666949305e+40,-3.4062264666949305e+40,3.4062264666949305e+40,0.0
1.0,3.4,0.28216632399155017,-3.0525160038962174e+40,-3.0525160038962174e+40,3.0525160038962174e+40,0.0
1.0,3.5,0.27472112789737807,-2.7428715623908423e+40,-2.7428715623908423e+40,2.7428715623908423e+40,0.0
1.0,3.6,0.2676438637860946,-2.4709638502159373e+40,-2.4709638502159373e+40,2.4709638502159373e+40,0.0
1.0,3.7,0.26090902514277464,-2.231483278299479e+40,-2.231483278299479e+40,2.231483278299479e+40,0.0
1.0,3.8,0.2544932992796438,-2.019959380923994e+40,-2.019959380923994e+40,2.019959380923994e+40,0.0
1.0,3.9,0.24837535026770383,-1.8326148384510757e+40,-1.8326148384510757e+40,1.8326148384510757e+40,0.0
1.0,4.0,0.24253562503633297,-1.666247019627136e+40,-1.666247019627136e+40,1.666247019627136e+40,0.0
1.0,4.1,0.23695618019100725,-1.5181314923867048e+40,-1.5181314923867048e+40,1.5181314923867048e+40,0.0
1.0,4.2,0.23162052730603971,-1.3859431372844933e+40,-1.3859431372844933e+40,1.3859431372844933e+40,0.0
1.0,4.3,0.2265134946602783,-1.2676914176357096e+40,-1.2676914176357096e+40,1.2676914176357096e+40,0.0
1.0,4.4,0.22162110358896814,-1.1616670767835209e+40,-1.1616670767835209e+40,1.1616670767835209e+40,0.0
1.0,4.5,0.21693045781865616,-1.066398092561367e+40,-1.066398092561367e+40,1.066398092561367e+40,0.0
1.0,4.6,0.2124296443310437,-9.80613157737464e+39,-9.80613157737464e+39,9.80613157737464e+39,0.0
1.0,4.7,0.20810764446485858,-9.032113003352017e+39,-9.032113003352017e+39,9.032113003352017e+39,0.0
1.0,4.8,0.20395425411200108,-8.33236530131842e+39,-8.33236530131842e+39,8.33236530131842e+39,0.0
1.0,4.9,0.19996001199600139,-7.69856613407803e+39,-7.69856613407803e+39,7.69856613407803e+39,0.0
1.0,5.0,0.19611613513818404,-7.123452495151514e+39,-7.123452495151514e+39,7.123452495151514e+39,0.0
1.0,5.1,0.19241446072101123,-6.600670596067884e+39,-6.600670596067884e+39,6.600670596067884e+39,0.0
1.0,5.2,0.18884739365012448,-6.12464907316329e+39,-6.12464907316329e+39,6.12464907316329e+39,0.0
1.0,5.3,0.18540785919782468,-5.69049159053265e+39,-5.69049159053265e+39,5.69049159053265e+39,0.0
1.0,5.4,0.18208926018230742,-5.293885623626272e+39,-5.293885623626272e+39,5.293885623626272e+39,0.0
1.0,5.5,0.17888543819998318,-4.931024780003761e+39,-4.931024780003761e+39,4.931024780003761e+39,0.0
1.0,5.6,0.1757906384836575,-4.598542477476833e+39,-4.598542477476833e+39,4.598542477476833e+39,0.0
1.0,5.7,0.17279947800812526,-4.2934551769618795e+39,-4.2934551769618795e+39,4.2934551769618795e+39,0.0
1.0,5.8,0.1699069165076462,-4.0131136749376156e+39,-4.0131136749376156e+39,4.0131136749376156e+39,0.0
1.0,5.9,0.16710823010753623,-3.7551612120240413e+39,-3.7551612120240413e+39,3.7551612120240413e+39,0.0
1.0,6.0,0.1643989873053573,-3.5174973606445753e+39,-3.5174973606445753e+39,3.5174973606445753e+39,0.0
1.0,6.1,0.16177502706648095,-3.2982468245961943e+39,-3.2982468245961943e+39,3.2982468245961943e+39,0.0
1.0,6.2,0.1592324388246205,-3.095732423504637e+39,-3.095732423504637e+39,3.095732423504637e+39,0.0
1.0,6.3,0.1567675442007084,-2.908451651094331e+39,-2.908451651094331e+39,2.908451651094331e+39,0.0
1.0,6.4,0.15437688027360957,-2.7350562923893323e+39,-2.7350562923893323e+39,2.7350562923893323e+39,0.0
1.0,6.5,0.1520571842539411,-2.574334664959029e+39,-2.574334664959029e+39,2.574334664959029e+39,0.0
1.0,6.6,0.14980537942799496,-2.425196116024157e+39,-2.425196116024157e+39,2.425196116024157e+39,0.0
1.0,6.7,0.14761856225269077,-2.2866574629927255e+39,-2.2866574629927255e+39,2.2866574629927255e+39,0.0
1.0,6.8,0.14549399049483136,-2.1578311117112645e+39,-2.1578311117112645e+39,2.1578311117112645e+39,0.0
1.0,6.9,0.14342907231889207,-2.037914625952401e+39,-2.037914625952401e+39,2.037914625952401e+39,0.0
1.0,7.0,0.1414213562373095,-1.926181554688969e+39,-1.926181554688969e+39,1.926181554688969e+39,0.0
1.0,7.1,0.13946852184589265,-1.8219733515721934e+39,-1.8219733515721934e+39,1.8219733515721934e+39,0.0
1.0,7.2,0.1375683712746877,-1.724692244595694e+39,-1.724692244595694e+39,1.724692244595694e+39,0.0
1.0,7.3,0.1357188212914986,-1.6337949338953633e+39,-1.6337949338953633e+39,1.6337949338953633e+39,0.0
1.0,7.4,0.13391789600139503,-1.5487870125921474e+39,-1.5487870125921474e+39,1.5487870125921474e+39,0.0
1.0,7.5,0.13216372009101796,-1.4692180200140875e+39,-1.4692180200140875e+39,1.4692180200140875e+39,0.0
1.0,7.6,0.13045451257138732,-1.3946770489371746e+39,-1.3946770489371746e+39,1.3946770489371746e+39,0.0
1.0,7.7,0.1287885809773041,-1.3247888389955603e+39,-1.3247888389955603e+39,1.3247888389955603e+39,0.0
1.0,7.8,0.12716431598536546,-1.2592102974087932e+39,-1.2592102974087932e+39,1.2592102974087932e+39,0.0
1.0,7.9,0.1255801864161391,-1.1976273958895238e+39,-1.1976273958895238e+39,1.1976273958895238e+39,0.0
1.0,8.0,0.12403473458920847,-1.1397523992242423e+39,-1.1397523992242423e+39,1.1397523992242423e+39,0.0
1.0,8.1,0.1225265720026465,-1.085321386725276e+39,-1.085321386725276e+39,1.085321386725276e+39,0.0
1.0,8.2,0.12105437531103977,-1.0340920326719139e+39,-1.0340920326719139e+39,1.0340920326719139e+39,0.0
1.0,8.3,0.11961688257849112,-9.858416161075352e+38,-9.858416161075352e+38,9.858416161075352e+38,0.0
1.0,8.4,0.11821288978511234,-9.403652340358067e+38,-9.403652340358067e+38,9.403652340358067e+38,0.0
1.0,8.5,0.1168412475673972,-8.974741952446593e+38,-8.974741952446593e+38,8.974741952446593e+38,0.0
1.0,8.6,0.11550085817456437,-8.569945747519317e+38,-8.569945747519317e+38,8.569945747519317e+38,0.0
1.0,8.7,0.11419067262449566,-8.187659112704339e+38,-8.187659112704339e+38,8.187659112704339e+38,0.0
1.0,8.8,0.11290968804428621,-7.826400321832889e+38,-7.826400321832889e+38,7.826400321832889e+38,0.0
1.0,8.9,0.11165694518168505,-7.484799923456167e+38,-7.484799923456167e+38,7.484799923456167e+38,0.0
1.0,9.0,0.11043152607484653,-7.16159114622609e+38,-7.16159114622609e+38,7.16159114622609e+38,0.0
1.0,9.1,0.10923255186885404,-6.855601214681551e+38,-6.855601214681551e+38,6.855601214681551e+38,0.0
1.0,9.2,0.1080591807684192,-6.565743480691395e+38,-6.565743480691395e+38,6.565743480691395e+38,0.0
1.0,9.3,0.10691060611702005,-6.291010286514233e+38,-6.291010286514233e+38,6.291010286514233e+38,0.0
1.0,9.4,0.10578605459352258,-6.030466484840199e+38,-6.030466484840199e+38,6.030466484840199e+38,0.0
1.0,9.5,0.10468478451804275,-5.783243549450837e+38,-5.783243549450837e+38,5.783243549450837e+38,0.0
1.0,9.6,0.10360608425945603,-5.548534217416805e+38,-5.548534217416805e+38,5.548534217416805e+38,0.0
1.0,9.7,0.1025492707375547,-5.325587610175135e+38,-5.325587610175135e+38,5.325587610175135e+38,0.0
1.0,9.8,0.10151368801339447,-5.113704786497325e+38,-5.113704786497325e+38,5.113704786497325e+38,0.0
1.0,9.9,0.10049870596186848,-4.91223468537126e+38,-4.91223468537126e+38,4.91223468537126e+38,0.0
1.0,10.0,0.09950371902099892,-4.7205704212551935e+38,-4.7205704212551935e+38,4.7205704212551935e+38,0.0
5.0,-10.0,0.4975185951049946,-1.8882281685020774e+37,-1.8882281685020774e+37,1.8882281685020774e+37,0.0
5.0,-9.9,0.5024935298093424,-1.964893874148504e+37,-1.964893874148504e+37,1.964893874148504e+37,0.0
5.0,-9.8,0.5075684400669724,-2.045481914598931e+37,-2.045481914598931e+37,2.045481914598931e+37,0.0
5.0,-9.7,0.5127463536877734,-2.1302350440700538e+37,-2.1302350440700538e+37,2.1302350440700538e+37,0.0
5.0,-9.6,0.51803042129728,-2.2194136869667216e+37,-2.2194136869667216e+37,2.2194136869667216e+37,0.0
5.0,-9.5,0.5234239225902136,-2.3132974197803347e+37,-2.3132974197803347e+37,2.3132974197803347e+37,0.0
5.0,-9.4,0.528930272967613,-2.4121865939360806e+37,-2.4121865939360806e+37,2.4121865939360806e+37,0.0
5.0,-9.3,0.5345530305851003,-2.516404114605693e+37,-2.516404114605693e+37,2.516404114605693e+37,0.0
5.0,-9.2,0.540295903842096,-2.626297392276557e+37,-2.626297392276557e+37,2.626297392276557e+37,0.0
5.0,-9.1,0.5461627593442702,-2.7422404858726196e+37,-2.7422404858726196e+37,2.7422404858726196e+37,0.0
5.0,-9.0,0.5521576303742327,-2.864636458490436e+37,-2.864636458490436e+37,2.864636458490436e+37,0.0
5.0,-8.9,0.5582847259084253,-2.9939199693824675e+37,-2.9939199693824675e+37,2.9939199693824675e+37,0.0
5.0,-8.8,0.5645484402214311,-3.130560128733157e+37,-3.130560128733157e+37,3.130560128733157e+37,0.0
5.0,-8.7,0.5709533631224781,-3.2750636450817344e+37,-3.2750636450817344e+37,3.2750636450817344e+37,0.0
5.0,-8.6,0.5775042908728218,-3.4279782990077257e+37,-3.4279782990077257e+37,3.4279782990077257e+37,0.0
5.0,-8.5,0.584206237836986,-3.589896780978638e+37,-3.589896780978638e+37,3.589896780978638e+37,0.0
5.0,-8.4,0.5910644489255618,-3.761460936143227e+37,-3.761460936143227e+37,3.761460936143227e+37,0.0
5.0,-8.3,0.5980844128924557,-3.943366464430142e+37,-3.943366464430142e+37,3.943366464430142e+37,0.0
5.0,-8.2,0.6052718765551989,-4.1363681306876554e+37,-4.1363681306876554e+37,4.1363681306876554e+37,0.0
5.0,-8.1,0.6126328600132324,-4.341285546901105e+37,-4.341285546901105e+37,4.341285546901105e+37,0.0
5.0,-8.0,0.6201736729460423,-4.559009596896968e+37,-4.559009596896968e+37,4.559009596896968e+37,0.0
5.0,-7.9,0.6279009320806956,-4.7905095835580963e+37,-4.7905095835580963e+37,4.7905095835580963e+37,0.0
5.0,-7.8,0.6358215799268273,-5.036841189635171e+37,-5.036841189635171e+37,5.036841189635171e+37,0.0
5.0,-7.7,0.6439429048865205,-5.299155355982242e+37,-5.299155355982242e+37,5.299155355982242e+37,0.0
5.0,-7.6,0.6522725628569367,-5.578708195748698e+37,-5.578708195748698e+37,5.578708195748698e+37,0.0
5.0,-7.5,0.6608186004550898,-5.876872080056351e+37,-5.876872080056351e+37,5.876872080056351e+37,0.0
5.0,-7.4,0.6695894800069752,-6.19514805036859e+37,-6.19514805036859e+37,6.19514805036859e+37,0.0
5.0,-7.3,0.6785941064574929,-6.535179735581454e+37,-6.535179735581454e+37,6.535179735581454e+37,0.0
5.0,-7.2,0.6878418563734386,-6.898768978382775e+37,-6.898768978382775e+37,6.898768978382775e+37,0.0
5.0,-7.1,0.6973426092294632,-7.287893406288772e+37,-7.287893406288772e+37,7.287893406288772e+37,0.0
5.0,-7.0,0.7071067811865475,-7.704726218755876e+37,-7.704726218755876e+37,7.704726218755876e+37,0.0
5.0,-6.9,0.7171453615944604,-8.151658503809607e+37,-8.151658503809607e+37,8.151658503809607e+37,0.0
5.0,-6.8,0.7274699524741568,-8.631324446845056e+37,-8.631324446845056e+37,8.631324446845056e+37,0.0
5.0,-6.7,0.7380928112634537,-9.146629851970901e+37,-9.146629851970901e+37,9.146629851970901e+37,0.0
5.0,-6.6,0.7490268971399747,-9.700784464096627e+37,-9.700784464096627e+37,9.700784464096627e+37,0.0
5.0,-6.5,0.7602859212697055,-1.0297338659836112e+38,-1.0297338659836112e+38,1.0297338659836112e+38,0.0
5.0,-6.4,0.771884401368048,-1.0940225169557331e+38,-1.0940225169557331e+38,1.0940225169557331e+38,0.0
5.0,-6.3,0.783837721003542,-1.1633806604377324e+38,-1.1633806604377324e+38,1.1633806604377324e+38,0.0
5.0,-6.2,0.7961621941231025,-1.2382929694018549e+38,-1.2382929694018549e+38,1.2382929694018549e+38,0.0
5.0,-6.1,0.8088751353324046,-1.3192987298384773e+38,-1.3192987298384773e+38,1.3192987298384773e+38,0.0
5.0,-6.0,0.8219949365267865,-1.40699894425783e+38,-1.40699894425783e+38,1.40699894425783e+38,0.0
5.0,-5.9,0.8355411505376811,-1.5020644848096168e+38,-1.5020644848096168e+38,1.5020644848096168e+38,0.0
5.0,-5.8,0.849534582538231,-1.6052454699750462e+38,-1.6052454699750462e+38,1.6052454699750462e+38,0.0
5.0,-5.7,0.8639973900406261,-1.7173820707847517e+38,-1.7173820707847517e+38,1.7173820707847517e+38,0.0
5.0,-5.6,0.8789531924182875,-1.839416990990733e+38,-1.839416990990733e+38,1.839416990990733e+38,0.0
5.0,-5.5,0.8944271909999159,-1.9724099120015043e+38,-1.9724099120015043e+38,1.9724099120015043e+38,0.0
5.0,-5.4,0.9104463009115371,-2.1175542494505092e+38,-2.1175542494505092e+38,2.1175542494505092e+38,0.0
5.0,-5.3,0.9270392959891235,-2.27619663621306e+38,-2.27619663621306e+38,2.27619663621306e+38,0.0
5.0,-5.2,0.9442369682506224,-2.4498596292653163e+38,-2.4498596292653163e+38,2.4498596292653163e+38,0.0
5.0,-5.1,0.9620723036050561,-2.640268238427153e+38,-2.640268238427153e+38,2.640268238427153e+38,0.0
5.0,-5.0,0.9805806756909201,-2.8493809980606055e+38,-2.8493809980606055e+38,2.8493809980606055e+38,0.0
5.0,-4.9,0.9998000599800071,-3.079426453631213e+38,-3.079426453631213e+38,3.079426453631213e+38,0.0
5.0,-4.8,1.0197712705600053,-3.3329461205273675e+38,-3.3329461205273675e+38,3.3329461205273675e+38,0.0
5.0,-4.7,1.040538222324293,-3.6128452013408074e+38,-3.6128452013408074e+38,3.6128452013408074e+38,0.0
5.0,-4.6,1.0621482216552185,-3.9224526309498553e+38,-3.9224526309498553e+38,3.9224526309498553e+38,0.0
5.0,-4.5,1.0846522890932808,-4.265592370245468e+38,-4.265592370245468e+38,4.265592370245468e+38,0.0
5.0,-4.4,1.1081055179448407,-4.646668307134084e+38,-4.646668307134084e+38,4.646668307134084e+38,0.0
5.0,-4.3,1.1325674733013913,-5.070765670542837e+38,-5.070765670542837e+38,5.070765670542837e+38,0.0
5.0,-4.2,1.1581026365301987,-5.543772549137973e+38,-5.543772549137973e+38,5.543772549137973e+38,0.0
5.0,-4.1,1.1847809009550363,-6.072525969546817e+38,-6.072525969546817e+38,6.072525969546817e+38,0.0
5.0,-4.0,1.2126781251816647,-6.664988078508544e+38,-6.664988078508544e+38,6.664988078508544e+38,0.0
5.0,-3.9,1.2418767513385192,-7.330459353804303e+38,-7.330459353804303e+38,7.330459353804303e+38,0.0
5.0,-3.8,1.272466496398219,-8.079837523695977e+38,-8.079837523695977e+38,8.079837523695977e+38,0.0
5.0,-3.7,1.3045451257138734,-8.925933113197917e+38,-8.925933113197917e+38,8.925933113197917e+38,0.0
5.0,-3.6,1.338219318930473,-9.883855400863751e+38,-9.883855400863751e+38,9.883855400863751e+38,0.0
5.0,-3.5,1.37360563948689,-1.097148624956337e+39,-1.097148624956337e+39,1.097148624956337e+39,0.0
5.0,-3.4,1.4108316199577509,-1.2210064015584868e+39,-1.2210064015584868e+39,1.2210064015584868e+39,0.0
5.0,-3.3,1.450036976414354,-1.3624905866779718e+39,-1.3624905866779718e+39,1.3624905866779718e+39,0.0
5.0,-3.2,1.491374965679734,-1.5246304779329106e+39,-1.5246304779329106e+39,1.5246304779329106e+39,0.0
5.0,-3.1,1.5350138996137919,-1.7110647795403738e+39,-1.7110647795403738e+39,1.7110647795403738e+39,0.0
5.0,-3.0,1.5811388300841898,-1.9261815546889688e+39,-1.9261815546889688e+39,1.9261815546889688e+39,0.0
5.0,-2.9,1.629953416597021,-2.1752940545183566e+39,-2.1752940545183566e+39,2.1752940545183566e+39,0.0
5.0,-2.8,1.6816819849907811,-2.464862455069728e+39,-2.464862455069728e+39,2.464862455069728e+39,0.0
5.0,-2.7,1.7365717791179698,-2.8027745065980775e+39,-2.8027745065980775e+39,2.8027745065980775e+39,0.0
5.0,-2.6,1.7948953965443453,-3.1987019653539317e+39,-3.1987019653539317e+39,3.1987019653539317e+39,0.0
5.0,-2.5,1.8569533817705186,-3.6645546819290736e+39,-3.6645546819290736e+39,3.6645546819290736e+39,0.0
5.0,-2.4,1.9230769230769231,-4.2150606480186475e+39,-4.2150606480186475e+39,4.2150606480186475e+39,0.0
5.0,-2.3,1.99363055707225,-4.86850845763955e+39,-4.86850845763955e+39,4.86850845763955e+39,0.0
5.0,-2.2,2.06901472150592,-5.647698778760583e+39,-5.647698778760583e+39,5.647698778760583e+39,0.0
5.0,-2.1,2.1496679019617386,-6.581163637847927e+39,-6.581163637847927e+39,6.581163637847927e+39,0.0
5.0,-2.0,2.23606797749979,-7.704726218755875e+39,-7.704726218755875e+39,7.704726218755875e+39,0.0
5.0,-1.9,2.3287321641631116,-9.063488100888708e+39,-9.063488100888708e+39,9.063488100888708e+39,0.0
5.0,-1.8,2.4282146558931603,-1.0714342040589228e+40,-1.0714342040589228e+40,1.0714342040589228e+40,0.0
